airline,origin_city,destination_city,distance_miles,arrival_delay_minutes
American Airlines,"Charlotte, NC","New York, NY",544,-12
American Airlines,"Charlotte, NC","Newark, NJ",529,-15
American Airlines,"Charlotte, NC","Norfolk, VA",290,-26
American Airlines,"Charlotte, NC","Orlando, FL",468,-5
American Airlines,"Charlotte, NC","Orlando, FL",468,12
American Airlines,"Charlotte, NC","Orlando, FL",468,-2
American Airlines,"Charlotte, NC","Philadelphia, PA",449,40
American Airlines,"Charlotte, NC","Pittsburgh, PA",366,-14
American Airlines,"Charlotte, NC","Pittsburgh, PA",366,-17
American Airlines,"Charlotte, NC","Pittsburgh, PA",366,-18
American Airlines,"Charlotte, NC","Providence, RI",684,86
American Airlines,"Charlotte, NC","Raleigh/Durham, NC",130,-21
American Airlines,"Charlotte, NC","Raleigh/Durham, NC",130,-22
American Airlines,"Charlotte, NC","Raleigh/Durham, NC",130,-7
American Airlines,"Charlotte, NC","Richmond, VA",257,-24
American Airlines,"Charlotte, NC","Richmond, VA",257,7
American Airlines,"Charlotte, NC","San Diego, CA",2077,3
American Airlines,"Charlotte, NC","San Francisco, CA",2296,-15
American Airlines,"Charlotte, NC","Sarasota/Bradenton, FL",547,-5
American Airlines,"Charlotte, NC","Seattle, WA",2279,-4
American Airlines,"Charlotte, NC","St. Louis, MO",575,-12
American Airlines,"Charlotte, NC","Syracuse, NY",603,-17
American Airlines,"Charlotte, NC","Tulsa, OK",842,54
American Airlines,"Charlotte, NC","Tulsa, OK",842,1
American Airlines,"Charlotte, NC","Washington, DC",331,21
American Airlines,"Charlotte, NC","Washington, DC",331,-22
American Airlines,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,-4
American Airlines,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,-16
American Airlines,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,81
American Airlines,"Charlotte, NC","Wilmington, NC",185,-9
American Airlines,"Charlotte, NC","Wilmington, NC",185,-13
American Airlines,"Charlotte, NC","Wilmington, NC",185,-8
American Airlines,"Chicago, IL","Anchorage, AK",2846,-4
American Airlines,"Chicago, IL","Austin, TX",977,15
American Airlines,"Chicago, IL","Boston, MA",867,-11
American Airlines,"Chicago, IL","Boston, MA",867,-2
American Airlines,"Chicago, IL","Boston, MA",867,-1
American Airlines,"Chicago, IL","Boston, MA",867,79
American Airlines,"Chicago, IL","Boston, MA",867,289
American Airlines,"Chicago, IL","Charleston, SC",760,-2
American Airlines,"Chicago, IL","Charleston, SC",760,-12
American Airlines,"Chicago, IL","Charlotte, NC",599,-26
American Airlines,"Chicago, IL","Charlotte, NC",599,-15
American Airlines,"Chicago, IL","Cleveland, OH",316,33
American Airlines,"Chicago, IL","Dallas/Fort Worth, TX",802,-21
American Airlines,"Chicago, IL","Dallas/Fort Worth, TX",802,1
American Airlines,"Chicago, IL","Dallas/Fort Worth, TX",802,-30
American Airlines,"Chicago, IL","Fort Myers, FL",1120,-13
American Airlines,"Chicago, IL","Grand Rapids, MI",137,27
American Airlines,"Chicago, IL","Harrisburg, PA",594,-21
American Airlines,"Chicago, IL","Hartford, CT",783,61
American Airlines,"Chicago, IL","Indianapolis, IN",177,111
American Airlines,"Chicago, IL","Las Vegas, NV",1514,5
American Airlines,"Chicago, IL","Las Vegas, NV",1514,95
American Airlines,"Chicago, IL","Miami, FL",1197,-13
American Airlines,"Chicago, IL","Miami, FL",1197,-7
American Airlines,"Chicago, IL","New York, NY",733,-14
American Airlines,"Chicago, IL","New York, NY",733,-8
American Airlines,"Chicago, IL","New York, NY",733,-17
American Airlines,"Chicago, IL","New York, NY",733,-5
American Airlines,"Chicago, IL","Newark, NJ",719,75
American Airlines,"Chicago, IL","Newark, NJ",719,-20
American Airlines,"Chicago, IL","Orlando, FL",1005,39
American Airlines,"Chicago, IL","Orlando, FL",1005,120
American Airlines,"Chicago, IL","Phoenix, AZ",1440,-10
American Airlines,"Chicago, IL","Pittsburgh, PA",413,16
American Airlines,"Chicago, IL","Portland, OR",1739,-41
American Airlines,"Chicago, IL","Providence, RI",849,-27
American Airlines,"Chicago, IL","Providence, RI",849,36
American Airlines,"Chicago, IL","Sacramento, CA",1781,-35
American Airlines,"Chicago, IL","Salt Lake City, UT",1250,43
American Airlines,"Chicago, IL","Salt Lake City, UT",1250,102
American Airlines,"Chicago, IL","San Diego, CA",1723,97
American Airlines,"Chicago, IL","San Francisco, CA",1846,-35
American Airlines,"Chicago, IL","Santa Ana, CA",1726,-12
American Airlines,"Chicago, IL","Seattle, WA",1721,28
American Airlines,"Chicago, IL","Spokane, WA",1498,144
American Airlines,"Chicago, IL","Tampa, FL",1012,48
American Airlines,"Chicago, IL","Washington, DC",612,3
American Airlines,"Chicago, IL","Washington, DC",612,-27
American Airlines,"Christiansted, VI","Miami, FL",1139,287
American Airlines,"Christiansted, VI","Miami, FL",1139,-32
American Airlines,"Christiansted, VI","Miami, FL",1139,-36
American Airlines,"Cincinnati, OH","Dallas/Fort Worth, TX",812,3
American Airlines,"Cincinnati, OH","Dallas/Fort Worth, TX",812,-14
American Airlines,"Cleveland, OH","Charlotte, NC",430,0
American Airlines,"Columbus, OH","Phoenix, AZ",1670,45
American Airlines,"Dallas/Fort Worth, TX","Albuquerque, NM",569,-3
American Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,-25
American Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,59
American Airlines,"Dallas/Fort Worth, TX","Austin, TX",190,35
American Airlines,"Dallas/Fort Worth, TX","Austin, TX",190,16
American Airlines,"Dallas/Fort Worth, TX","Austin, TX",190,38
American Airlines,"Dallas/Fort Worth, TX","Austin, TX",190,-22
American Airlines,"Dallas/Fort Worth, TX","Baltimore, MD",1217,-21
American Airlines,"Dallas/Fort Worth, TX","Baltimore, MD",1217,18
American Airlines,"Dallas/Fort Worth, TX","Boise, ID",1272,-3
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,-41
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,-19
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,-17
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,26
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,-6
American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,-27
American Airlines,"Dallas/Fort Worth, TX","Buffalo, NY",1212,-17
American Airlines,"Dallas/Fort Worth, TX","Burbank, CA",1231,-35
American Airlines,"Dallas/Fort Worth, TX","Charlotte, NC",935,-20
American Airlines,"Dallas/Fort Worth, TX","Chattanooga, TN",695,-1
American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,12
American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,41
American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,111
American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,-18
American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,-25
American Airlines,"Dallas/Fort Worth, TX","Cleveland, OH",1021,-10
American Airlines,"Dallas/Fort Worth, TX","Cleveland, OH",1021,24
American Airlines,"Dallas/Fort Worth, TX","Cleveland, OH",1021,-17
American Airlines,"Dallas/Fort Worth, TX","Columbus, OH",926,-12
American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,118
American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,-21
American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,9
American Airlines,"Dallas/Fort Worth, TX","Des Moines, IA",624,117
American Airlines,"Dallas/Fort Worth, TX","Detroit, MI",986,-7
American Airlines,"Dallas/Fort Worth, TX","Detroit, MI",986,69
American Airlines,"Dallas/Fort Worth, TX","El Paso, TX",551,9
American Airlines,"Dallas/Fort Worth, TX","Fayetteville, AR",280,-20
American Airlines,"Dallas/Fort Worth, TX","Fayetteville, AR",280,0
American Airlines,"Dallas/Fort Worth, TX","Fort Myers, FL",1017,32
American Airlines,"Dallas/Fort Worth, TX","Fort Myers, FL",1017,-7
American Airlines,"Dallas/Fort Worth, TX","Hartford, CT",1471,4
American Airlines,"Dallas/Fort Worth, TX","Hartford, CT",1471,-7
American Airlines,"Dallas/Fort Worth, TX","Honolulu, HI",3784,2
American Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,70
American Airlines,"Dallas/Fort Worth, TX","Indianapolis, IN",761,-9
American Airlines,"Dallas/Fort Worth, TX","Indianapolis, IN",761,-12
American Airlines,"Dallas/Fort Worth, TX","Jackson, WY",1047,1
American Airlines,"Dallas/Fort Worth, TX","Jacksonville, FL",917,99
American Airlines,"Dallas/Fort Worth, TX","Kansas City, MO",460,-1
American Airlines,"Dallas/Fort Worth, TX","Kansas City, MO",460,-8
American Airlines,"Dallas/Fort Worth, TX","Kansas City, MO",460,-1
American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,-27
American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,0
American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,10
American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,-9
American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,26
American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,-26
American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,152
American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,-4
American Airlines,"Dallas/Fort Worth, TX","Madison, WI",821,1
American Airlines,"Dallas/Fort Worth, TX","Madison, WI",821,-10
American Airlines,"Dallas/Fort Worth, TX","Madison, WI",821,203
American Airlines,"Dallas/Fort Worth, TX","Miami, FL",1121,-29
American Airlines,"Dallas/Fort Worth, TX","Miami, FL",1121,59
American Airlines,"Dallas/Fort Worth, TX","Miami, FL",1121,24
American Airlines,"Dallas/Fort Worth, TX","Nashville, TN",631,34
American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,17
American Airlines,"Dallas/Fort Worth, TX","Newark, NJ",1372,-8
American Airlines,"Dallas/Fort Worth, TX","Norfolk, VA",1212,-22
American Airlines,"Dallas/Fort Worth, TX","Omaha, NE",583,21
American Airlines,"Dallas/Fort Worth, TX","Omaha, NE",583,83
American Airlines,"Dallas/Fort Worth, TX","Ontario, CA",1188,86
American Airlines,"Dallas/Fort Worth, TX","Ontario, CA",1188,-5
American Airlines,"Dallas/Fort Worth, TX","Palm Springs, CA",1126,234
American Airlines,"Dallas/Fort Worth, TX","Palm Springs, CA",1126,-5
American Airlines,"Dallas/Fort Worth, TX","Pensacola, FL",604,-11
American Airlines,"Dallas/Fort Worth, TX","Pensacola, FL",604,-7
American Airlines,"Dallas/Fort Worth, TX","Pensacola, FL",604,21
American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,-23
American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,-9
American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,14
American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,29
American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,0
American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,-22
American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,5
American Airlines,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,-12
American Airlines,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,35
American Airlines,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,44
American Airlines,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,-22
American Airlines,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,72
American Airlines,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,162
American Airlines,"Dallas/Fort Worth, TX","Reno, NV",1345,41
American Airlines,"Dallas/Fort Worth, TX","Richmond, VA",1158,241
American Airlines,"Dallas/Fort Worth, TX","Richmond, VA",1158,48
American Airlines,"Dallas/Fort Worth, TX","Sacramento, CA",1431,8
American Airlines,"Dallas/Fort Worth, TX","Sacramento, CA",1431,-22
American Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,-12
American Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,-4
American Airlines,"Dallas/Fort Worth, TX","San Antonio, TX",247,-5
American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,29
American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,-4
American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,54
American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,30
American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,5
American Airlines,"Dallas/Fort Worth, TX","Santa Ana, CA",1205,-29
American Airlines,"Dallas/Fort Worth, TX","Santa Ana, CA",1205,1
American Airlines,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",945,-7
American Airlines,"Dallas/Fort Worth, TX","Savannah, GA",925,-9
American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,-13
American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,119
American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,16
American Airlines,"Dallas/Fort Worth, TX","St. Louis, MO",550,-13
American Airlines,"Dallas/Fort Worth, TX","Tampa, FL",929,-7
American Airlines,"Dallas/Fort Worth, TX","Valparaiso, FL",641,24
American Airlines,"Dallas/Fort Worth, TX","Wichita, KS",328,260
American Airlines,"Denver, CO","Charlotte, NC",1337,-1
American Airlines,"Denver, CO","Chicago, IL",888,5
American Airlines,"Denver, CO","Dallas/Fort Worth, TX",641,-22
American Airlines,"Denver, CO","Philadelphia, PA",1558,-22
American Airlines,"Denver, CO","Phoenix, AZ",602,-20
American Airlines,"Des Moines, IA","Charlotte, NC",815,4
American Airlines,"Des Moines, IA","Phoenix, AZ",1149,-6
American Airlines,"Detroit, MI","Charlotte, NC",500,-9
American Airlines,"Detroit, MI","Charlotte, NC",500,-24
American Airlines,"Detroit, MI","Dallas/Fort Worth, TX",986,-16
American Airlines,"Detroit, MI","Dallas/Fort Worth, TX",986,-3
American Airlines,"El Paso, TX","Dallas/Fort Worth, TX",551,163
American Airlines,"El Paso, TX","Dallas/Fort Worth, TX",551,-9
American Airlines,"El Paso, TX","Dallas/Fort Worth, TX",551,425
American Airlines,"Eugene, OR","Phoenix, AZ",952,-18
American Airlines,"Fayetteville, AR","Dallas/Fort Worth, TX",280,0
American Airlines,"Fort Lauderdale, FL","Charlotte, NC",632,100
American Airlines,"Fort Lauderdale, FL","Charlotte, NC",632,-21
American Airlines,"Fort Lauderdale, FL","Chicago, IL",1182,87
American Airlines,"Fort Lauderdale, FL","Dallas/Fort Worth, TX",1119,-21
American Airlines,"Fort Lauderdale, FL","Dallas/Fort Worth, TX",1119,1
American Airlines,"Fort Lauderdale, FL","Philadelphia, PA",993,-20
American Airlines,"Fort Lauderdale, FL","Philadelphia, PA",993,21
American Airlines,"Fort Lauderdale, FL","Washington, DC",899,327
American Airlines,"Fort Myers, FL","Washington, DC",892,68
American Airlines,"Grand Rapids, MI","Chicago, IL",137,-33
American Airlines,"Grand Rapids, MI","Dallas/Fort Worth, TX",931,-18
American Airlines,"Harrisburg, PA","Chicago, IL",594,-6
American Airlines,"Hartford, CT","Charlotte, NC",644,-16
American Airlines,"Hartford, CT","Charlotte, NC",644,-15
American Airlines,"Hartford, CT","Charlotte, NC",644,9
American Airlines,"Hartford, CT","Philadelphia, PA",195,-2
American Airlines,"Honolulu, HI","Dallas/Fort Worth, TX",3784,2
American Airlines,"Honolulu, HI","Los Angeles, CA",2556,0
American Airlines,"Honolulu, HI","Phoenix, AZ",2917,12
American Airlines,"Houston, TX","Charlotte, NC",912,-37
American Airlines,"Houston, TX","Charlotte, NC",912,2
American Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,1
American Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,-24
American Airlines,"Houston, TX","Miami, FL",964,-7
American Airlines,"Houston, TX","Phoenix, AZ",1009,44
American Airlines,"Houston, TX","Phoenix, AZ",1009,14
American Airlines,"Indianapolis, IN","Charlotte, NC",427,10
American Airlines,"Indianapolis, IN","Charlotte, NC",427,-26
American Airlines,"Indianapolis, IN","Charlotte, NC",427,131
American Airlines,"Indianapolis, IN","Charlotte, NC",427,23
American Airlines,"Indianapolis, IN","Chicago, IL",177,-10
American Airlines,"Indianapolis, IN","Chicago, IL",177,118
American Airlines,"Indianapolis, IN","Chicago, IL",177,107
American Airlines,"Indianapolis, IN","Dallas/Fort Worth, TX",761,-18
American Airlines,"Indianapolis, IN","Philadelphia, PA",588,-28
American Airlines,"Jackson, WY","Charlotte, NC",1685,-3
American Airlines,"Jacksonville, FL","Charlotte, NC",328,-33
American Airlines,"Jacksonville, FL","Dallas/Fort Worth, TX",917,0
American Airlines,"Jacksonville, FL","Dallas/Fort Worth, TX",917,-7
American Airlines,"Jacksonville, FL","Dallas/Fort Worth, TX",917,-9
American Airlines,"Jacksonville, FL","Philadelphia, PA",742,-19
American Airlines,"Kahului, HI","Los Angeles, CA",2485,2
American Airlines,"Kansas City, MO","Charlotte, NC",808,-23
American Airlines,"Kansas City, MO","Chicago, IL",403,300
American Airlines,"Key West, FL","Philadelphia, PA",1122,1
American Airlines,"Las Vegas, NV","Charlotte, NC",1916,-34
American Airlines,"Las Vegas, NV","Charlotte, NC",1916,-30
American Airlines,"Las Vegas, NV","Charlotte, NC",1916,-21
American Airlines,"Las Vegas, NV","Dallas/Fort Worth, TX",1055,-21
American Airlines,"Las Vegas, NV","Dallas/Fort Worth, TX",1055,-21
American Airlines,"Las Vegas, NV","Dallas/Fort Worth, TX",1055,-12
American Airlines,"Las Vegas, NV","Miami, FL",2174,-26
American Airlines,"Las Vegas, NV","Philadelphia, PA",2177,-46
American Airlines,"Las Vegas, NV","Philadelphia, PA",2177,-21
American Airlines,"Las Vegas, NV","Phoenix, AZ",255,-5
American Airlines,"Las Vegas, NV","Phoenix, AZ",255,15
American Airlines,"Las Vegas, NV","Washington, DC",2089,-20
American Airlines,"Lihue, HI","Phoenix, AZ",2979,-13
American Airlines,"Little Rock, AR","Dallas/Fort Worth, TX",304,-3
American Airlines,"Little Rock, AR","Dallas/Fort Worth, TX",304,-17
American Airlines,"Los Angeles, CA","Charlotte, NC",2125,-25
American Airlines,"Los Angeles, CA","Chicago, IL",1744,145
American Airlines,"Los Angeles, CA","Chicago, IL",1744,-16
American Airlines,"Los Angeles, CA","Dallas/Fort Worth, TX",1235,9
American Airlines,"Los Angeles, CA","Honolulu, HI",2556,-7
American Airlines,"Los Angeles, CA","Honolulu, HI",2556,-31
American Airlines,"Los Angeles, CA","Honolulu, HI",2556,27
American Airlines,"Los Angeles, CA","Indianapolis, IN",1814,204
American Airlines,"Los Angeles, CA","Kahului, HI",2485,-12
American Airlines,"Los Angeles, CA","Kahului, HI",2485,-2
American Airlines,"Los Angeles, CA","Las Vegas, NV",236,-15
American Airlines,"Los Angeles, CA","Lihue, HI",2615,-6
American Airlines,"Los Angeles, CA","New York, NY",2475,-6
American Airlines,"Los Angeles, CA","New York, NY",2475,6
American Airlines,"Los Angeles, CA","New York, NY",2475,3
American Airlines,"Los Angeles, CA","Phoenix, AZ",370,16
American Airlines,"Los Angeles, CA","Washington, DC",2311,207
American Airlines,"Louisville, KY","Dallas/Fort Worth, TX",733,-19
American Airlines,"Louisville, KY","Dallas/Fort Worth, TX",733,59
American Airlines,"Madison, WI","Dallas/Fort Worth, TX",821,-17
American Airlines,"Madison, WI","Dallas/Fort Worth, TX",821,-16
American Airlines,"Miami, FL","Austin, TX",1103,19
American Airlines,"Miami, FL","Boston, MA",1258,-7
American Airlines,"Miami, FL","Charlotte Amalie, VI",1107,1
American Airlines,"Miami, FL","Charlotte, NC",650,2
American Airlines,"Miami, FL","Chicago, IL",1197,-22
American Airlines,"Miami, FL","Dallas/Fort Worth, TX",1121,-5
American Airlines,"Miami, FL","Dallas/Fort Worth, TX",1121,-21
American Airlines,"Miami, FL","Dallas/Fort Worth, TX",1121,5
American Airlines,"Miami, FL","Detroit, MI",1145,-2
American Airlines,"Miami, FL","Detroit, MI",1145,5
American Airlines,"Miami, FL","Hartford, CT",1194,-13
American Airlines,"Miami, FL","Los Angeles, CA",2342,-16
American Airlines,"Miami, FL","Los Angeles, CA",2342,13
American Airlines,"Miami, FL","Los Angeles, CA",2342,2
American Airlines,"Miami, FL","Louisville, KY",910,88
American Airlines,"Miami, FL","Memphis, TN",859,-15
American Airlines,"Miami, FL","Nashville, TN",806,-2
American Airlines,"Miami, FL","Nashville, TN",806,13
American Airlines,"Miami, FL","Nashville, TN",806,53
American Airlines,"Miami, FL","New York, NY",1089,-28
American Airlines,"Miami, FL","New York, NY",1089,20
American Airlines,"Miami, FL","New York, NY",1096,345
American Airlines,"Miami, FL","New York, NY",1096,96
American Airlines,"Miami, FL","Newark, NJ",1085,-8
American Airlines,"Miami, FL","Norfolk, VA",802,2
American Airlines,"Miami, FL","Orlando, FL",192,-17
American Airlines,"Miami, FL","Orlando, FL",192,2
American Airlines,"Miami, FL","Phoenix, AZ",1972,-13
American Airlines,"Miami, FL","Pittsburgh, PA",1013,22
American Airlines,"Miami, FL","Pittsburgh, PA",1013,-18
American Airlines,"Miami, FL","Raleigh/Durham, NC",700,-13
American Airlines,"Miami, FL","Raleigh/Durham, NC",700,381
American Airlines,"Miami, FL","Raleigh/Durham, NC",700,52
American Airlines,"Miami, FL","Richmond, VA",826,-21
American Airlines,"Miami, FL","Richmond, VA",826,-24
American Airlines,"Miami, FL","San Juan, PR",1045,-6
American Airlines,"Miami, FL","Tampa, FL",204,35
American Airlines,"Miami, FL","Tampa, FL",204,-16
American Airlines,"Miami, FL","Washington, DC",919,4
American Airlines,"Miami, FL","Washington, DC",919,-23
American Airlines,"Milwaukee, WI","Dallas/Fort Worth, TX",853,-24
American Airlines,"Minneapolis, MN","Charlotte, NC",930,14
American Airlines,"Minneapolis, MN","Charlotte, NC",930,-16
American Airlines,"Minneapolis, MN","Charlotte, NC",930,-13
